job_description,label
"Title: Principal Barista
Skills: Food and beverage, Guest relations
A manufacturing plant is hiring a Principal Barista based in Delhi NCR. You will manage bookings, budgets and supplier contracts. You will lead front-of-house teams through busy periods. You will plan and execute flawless events and functions. You will resolve guest complaints quickly and graciously. Requirements: 4+ years in a similar role, strong communication skills, and a can-do attitude. We are an equal opportunity employer and value diversity at our company.",0
"Title: Associate E-commerce Manager (Night Shift)
Skills: Excel, Email marketing, SEO, Google Analytics, HubSpot, A/B testing, Campaign management, English
Our client, a fast-growing SaaS startup, has an immediate opening for a Associate E-commerce Manager (Night Shift) in Bengaluru. Responsibilities: Analyse funnel performance in google analytics dashboards; Coordinate with the engineering team on tracking pixels. The ideal candidate brings 1 years of hands-on experience and thrives in a fast-paced environment. We offer competitive salary, health insurance and generous paid leave. All qualified applicants will receive consideration without regard to race, religion, gender or age. To apply, submit your CV and a short cover letter.",0
"Principal Infrastructure Engineer. Position: Principal Infrastructure Engineer
Location: Remote
Type: Full-time
About us: we are a cybersecurity software vendor with a people-first culture. Responsibilities: Manage kubernetes clusters and cloud infrastructure as code; Automate deployment, scaling and incident response. Requirements: 10+ years in a similar role, strong communication skills, and a can-do attitude. Benefits include performance bonus, flexible hours and professional development budget. All qualified applicants will receive consideration without regard to race, religion, gender or age. Apply now — interviews are being scheduled on a rolling basis.",1
Principal Registered Nurse (Hybrid). We are a manufacturing plant looking for a Principal Registered Nurse (Hybrid) to join our growing team in Singapore. You will educate patients and families on care plans. You will coordinate with physicians and allied health teams. You will monitor vitals and escalate changes in patient condition. The ideal candidate brings 2 years of hands-on experience and thrives in a fast-paced environment. Compensation: ₹18–30 LPA depending on experience. Apply now — interviews are being scheduled on a rolling basis.,0
"Title: Principal Smart Contract Engineer
Skills: Security auditing, Web3.js, Smart contracts, Solidity, Node.js, Ethereum
A venture-backed fintech scale-up is hiring a Principal Smart Contract Engineer based in Manchester. You will write thorough tests for contract edge cases. You will build dApps and integrate wallets and on-chain data. You will monitor deployed protocols and respond to incidents. Minimum 2 years of experience required. A relevant degree or certification is a plus. We offer competitive salary, health insurance and generous paid leave. To apply, submit your CV and a short cover letter.",1
"Title: Smart Contract Engineer
Skills: DeFi, Security auditing, Smart contracts, Rust, Web3.js
We are a fast-growing SaaS startup looking for a Smart Contract Engineer to join our growing team in Dubai. You will research L2 scaling and new protocol designs. You will build dApps and integrate wallets and on-chain data. The ideal candidate brings 2 years of hands-on experience and thrives in a fast-paced environment.",1
"Title: Staff Nonprofit Program Coordinator - Immediate Start
Skills: Case management, Community engagement, Advocacy, Crisis intervention
Join us! We're a busy law firm and we need a talented Staff Nonprofit Program Coordinator - Immediate Start. This is a Full-time position (Hybrid — Bengaluru). You will advocate for clients and safeguard the vulnerable. You will manage a caseload of clients with complex needs. You will maintain thorough, timely case notes. Requirements: 7+ years in a similar role, strong communication skills, and a can-do attitude. All qualified applicants will receive consideration without regard to race, religion, gender or age.",0
"Title: Lead Smart Contract Engineer
Skills: DeFi, Node.js, Rust, Problem solving
About the role: A global e-commerce platform seeks an experienced Lead Smart Contract Engineer. Location: New York, NY. Full-time. Responsibilities: Monitor deployed protocols and respond to incidents; Research l2 scaling and new protocol designs. Minimum 2 years of experience required. A relevant degree or certification is a plus. All qualified applicants will receive consideration without regard to race, religion, gender or age. To apply, submit your CV and a short cover letter.",1
"Title: Trainee SAP ABAP Developer
Skills: Integration, Apex, ABAP, Workflow automation, REST API, SQL, SAP, JavaScript, Salesforce
A healthtech software company is hiring a Trainee SAP ABAP Developer based in Toronto. Responsibilities: Support and train business users on new functionality; Maintain sandboxes, deployments and release cycles. Requirements: 10+ years in a similar role, strong communication skills, and a can-do attitude. We offer competitive salary, health insurance and generous paid leave. To apply, submit your CV and a short cover letter.",1
"Title: Staff Backend Developer
Skills: 
We are a national retail chain looking for a Staff Backend Developer to join our growing team in Pune. Responsibilities: Own services end to end from design through production support; Design and build scalable rest and graphql apis; Integrate third-party services and internal microservices. Minimum 2 years of experience required. A relevant degree or certification is a plus. We celebrate diversity and are committed to creating an inclusive environment for all employees. Apply now — interviews are being scheduled on a rolling basis.",1
"Title: Senior Enterprise Software Sales Manager
Skills: Prospecting, Salesforce CRM, Demos, Pipeline management, Negotiation, Quota attainment, SaaS
We are a fast-growing SaaS startup looking for a Senior Enterprise Software Sales Manager to join our growing team in Berlin. You will build relationships with CTOs and IT directors. You will run product demos alongside sales engineers. You will exceed quarterly revenue quota for SaaS subscriptions. You will sell our cloud software platform to enterprise accounts. The ideal candidate brings 5 years of hands-on experience and thrives in a fast-paced environment. We offer competitive salary, health insurance and generous paid leave. Click apply to start your application. Immediate start available.",0
"Title: Data Analyst
Skills: dbt, Power BI, Tableau, Excel, Python
A mobile gaming studio is hiring a Data Analyst based in Dubai. Responsibilities: Turn messy data into clear, actionable analysis; Present insights that drive product and marketing decisions; Define and track kpis across the business. You have 3+ years of relevant experience. Salary range: £35,000–£50,000. Plus pension, wellness allowance and team events. We are an equal opportunity employer and value diversity at our company. To apply, submit your CV and a short cover letter.",1
"Title: Principal Cloud Architect
Skills: Kubernetes, Event-driven architecture, Terraform, System design, Azure, AWS, Security, Microservices
We are an independent school looking for a Principal Cloud Architect to join our growing team in Remote. Responsibilities: Evaluate build-vs-buy decisions and new technologies; Own the technical architecture for major initiatives. Requirements: 5+ years in a similar role, strong communication skills, and a can-do attitude. Salary range: $110,000–$150,000. Plus pension, wellness allowance and team events. To apply, submit your CV and a short cover letter.",1
"Title: Principal Technical Lead
Skills: System design, Code review, AWS, People management, Python, Roadmapping, Mentoring, Agile, Hiring
A property management agency is hiring a Principal Technical Lead based in Hybrid — Bengaluru. Responsibilities: Balance technical debt against feature velocity; Run 1:1s, growth conversations and hiring loops. Requirements: 8+ years in a similar role, strong communication skills, and a can-do attitude. In return we offer ₹18–30 LPA, hybrid working and clear career progression. We are an equal opportunity employer and value diversity at our company. To apply, submit your CV and a short cover letter.",1
"Lead Technical Lead. Our client, a leading cloud infrastructure provider, has an immediate opening for a Lead Technical Lead in Singapore. You will run 1:1s, growth conversations and hiring loops. You will stay hands-on in design reviews and critical code paths. You will balance technical debt against feature velocity. You will lead a team of software engineers and own delivery. Requirements: 2+ years in a similar role, strong communication skills, and a can-do attitude. We are an equal opportunity employer and value diversity at our company. Apply now — interviews are being scheduled on a rolling basis.",1
"Title: Backend Engineer
Skills: Redis, PostgreSQL, Python, Node.js, Kafka, Java, FastAPI
About the role: A leading cloud infrastructure provider seeks an experienced Backend Engineer. Location: Remote. 6-month contract. You will write clean, well-tested code and participate in code reviews. You will optimise database queries and schema design. You will design and build scalable REST and GraphQL APIs. You have 1+ years of relevant experience. Benefits include performance bonus, flexible hours and professional development budget. All qualified applicants will receive consideration without regard to race, religion, gender or age. Apply now — interviews are being scheduled on a rolling basis.",1
"Title: Associate DevOps Engineer (Hybrid)
Skills: Prometheus, GitHub Actions, Azure, Docker, Terraform, AWS, Teamwork
A cybersecurity software vendor is hiring a Associate DevOps Engineer (Hybrid) based in Hyderabad. Responsibilities: Manage kubernetes clusters and cloud infrastructure as code; Build and maintain ci/cd pipelines; Automate deployment, scaling and incident response; Improve system reliability, monitoring and alerting. Requirements: 10+ years in a similar role, strong communication skills, and a can-do attitude. We offer competitive salary, health insurance and generous paid leave. All qualified applicants will receive consideration without regard to race, religion, gender or age. Click apply to start your application. Immediate start available.",1
"Title: Backend Developer
Skills: Spring Boot, Node.js, Redis, Java, Problem solving
Our client, a mobile gaming studio, has an immediate opening for a Backend Developer in New York, NY. You will own services end to end from design through production support. You will integrate third-party services and internal microservices. You will design and build scalable REST and GraphQL APIs. You will optimise database queries and schema design. Requirements: 10+ years in a similar role, strong communication skills, and a can-do attitude. Salary range: £35,000–£50,000. Plus pension, wellness allowance and team events. To apply, submit your CV and a short cover letter.",1
"Title: Staff Cloud Architect
Skills: System design, Azure, AWS, Cost optimisation, Security, Event-driven architecture
We are a regional hospital network looking for a Staff Cloud Architect to join our growing team in Chennai. Responsibilities: Review designs and mentor engineering teams; Own the technical architecture for major initiatives; Translate business requirements into system designs. Requirements: 3+ years in a similar role, strong communication skills, and a can-do attitude. Compensation: ₹18–30 LPA depending on experience. All qualified applicants will receive consideration without regard to race, religion, gender or age. To apply, submit your CV and a short cover letter.",1
"Title: Principal Cashier
Skills: POS systems, Cash handling
Position: Principal Cashier
Location: Toronto
Type: Contract
About us: we are a boutique hotel group with a people-first culture. You will deliver excellent service on the shop floor. You will coach team members to hit sales targets. You will handle customer queries, returns and complaints. Minimum 10 years of experience required. A relevant degree or certification is a plus. To apply, submit your CV and a short cover letter.",0
"Title: Building Inspector
Skills: Subcontractor management, Budgeting, English
Position: Building Inspector
Location: Singapore
Type: Full-time
About us: we are a logistics and haulage company with a people-first culture. You will track budgets, variations and progress claims. You will enforce safety standards on site. You will coordinate subcontractors, deliveries and inspections. Requirements: 2+ years in a similar role, strong communication skills, and a can-do attitude. Compensation: $110,000–$150,000 depending on experience. We are an equal opportunity employer and value diversity at our company. Apply now — interviews are being scheduled on a rolling basis.",0
"Title: ASSOCIATE FULL-STACK ENGINEER
Skills: Python, MongoDB, Docker, TypeScript, CI/CD
Our client, a leading cloud infrastructure provider, has an immediate opening for a ASSOCIATE FULL-STACK ENGINEER in Mumbai. You will work in an agile team with two-week sprints. You will ship features across the entire stack, from database to UI. You will debug production issues and improve observability. You will contribute to architectural decisions and technical roadmaps. The ideal candidate brings 3 years of hands-on experience and thrives in a fast-paced environment. In return we offer £35,000–£50,000, hybrid working and clear career progression. We are an equal opportunity employer and value diversity at our company. To apply, submit your CV and a short cover letter.",1
"Gameplay Programmer - Immediate Start. Our client, a family-run restaurant group, has an immediate opening for a Gameplay Programmer - Immediate Start in Chennai. Responsibilities: Implement gameplay systems, ai and ui features; Build tools that speed up the content pipeline; Fix bugs across the engine and game code; Profile and optimise frame rate across platforms. You have 3+ years of relevant experience. Compensation: ₹8–15 LPA depending on experience. To apply, submit your CV and a short cover letter.",1
"Graduate Mathematics Teacher. Join us! We're a property management agency and we need a talented Graduate Mathematics Teacher. This is a Full-time position (Remote). You will assess student progress and provide feedback. You will plan and deliver engaging lessons across the curriculum. Minimum 8 years of experience required. A relevant degree or certification is a plus. We offer competitive salary, health insurance and generous paid leave. We celebrate diversity and are committed to creating an inclusive environment for all employees. Click apply to start your application. Immediate start available.",0
"Title: Lead Administrative Assistant
Skills: Scheduling, Event coordination, Process improvement, Budgeting, Microsoft Office, Vendor management
Position: Lead Administrative Assistant
Location: Pune
Type: Internship
About us: we are a logistics and haulage company with a people-first culture. Responsibilities: Negotiate with vendors and manage supplies; Keep day-to-day operations running smoothly. The ideal candidate brings 1 years of hands-on experience and thrives in a fast-paced environment. Salary range: ₹5–9 LPA. Plus pension, wellness allowance and team events. To apply, submit your CV and a short cover letter.",0
"Title: Graduate Systems Administrator
Skills: Intune, Networking, PowerShell, Windows Server, Linux
Position: Graduate Systems Administrator
Location: Singapore
Type: Part-time
About us: we are a developer-tools startup with a people-first culture. You will manage user accounts, group policy and MDM. You will document runbooks and improve IT processes. You will administer servers, endpoints and business applications. You will resolve hardware, software and access tickets. Minimum 7 years of experience required. A relevant degree or certification is a plus. We offer competitive salary, health insurance and generous paid leave. All qualified applicants will receive consideration without regard to race, religion, gender or age. Click apply to start your application. Immediate start available.",1
"Title: Senior Tech Lead
Skills: Code review, Agile
A cybersecurity software vendor is hiring a Senior Tech Lead based in Singapore. You will stay hands-on in design reviews and critical code paths. You will lead a team of software engineers and own delivery. You will run 1:1s, growth conversations and hiring loops. You have 1+ years of relevant experience. Compensation: ₹5–9 LPA depending on experience. All qualified applicants will receive consideration without regard to race, religion, gender or age. Click apply to start your application. Immediate start available.",1
"Graduate SaaS Account Executive. Join us! We're a venture-backed fintech scale-up and we need a talented Graduate SaaS Account Executive. This is a Internship position (Toronto). You will sell our cloud software platform to enterprise accounts. You will build relationships with CTOs and IT directors. You will run product demos alongside sales engineers. You will manage the full sales cycle from lead to close in Salesforce. You have 5+ years of relevant experience. Benefits include performance bonus, flexible hours and professional development budget. To apply, submit your CV and a short cover letter.",0
"Title: Lead Machine Learning Engineer
Skills: 
Our client, a leading cloud infrastructure provider, has an immediate opening for a Lead Machine Learning Engineer in Chennai. Responsibilities: Communicate findings to product and leadership teams; Productionise models with proper monitoring and retraining. You have 3+ years of relevant experience. All qualified applicants will receive consideration without regard to race, religion, gender or age. To apply, submit your CV and a short cover letter.",1
"Title: Junior ML Engineer - Immediate Start
Skills: 
Our client, a cybersecurity software vendor, has an immediate opening for a Junior ML Engineer - Immediate Start in Toronto. You will communicate findings to product and leadership teams. You will train, evaluate and deploy machine learning models. You will productionise models with proper monitoring and retraining. Requirements: 8+ years in a similar role, strong communication skills, and a can-do attitude. In return we offer £35,000–£50,000, hybrid working and clear career progression. All qualified applicants will receive consideration without regard to race, religion, gender or age. Click apply to start your application. Immediate start available.",1
"Title: Graduate VP of Engineering
Skills: People management, Code review, System design, AWS, Python, Roadmapping, Agile, Mentoring, Hiring
We are a venture-backed fintech scale-up looking for a Graduate VP of Engineering to join our growing team in Berlin. Responsibilities: Partner with product on quarterly planning; Balance technical debt against feature velocity; Run 1:1s, growth conversations and hiring loops; Lead a team of software engineers and own delivery. Minimum 2 years of experience required. A relevant degree or certification is a plus. Benefits include performance bonus, flexible hours and professional development budget.",1
"Title: Principal Test Automation Engineer
Skills: Test planning, API testing
Position: Principal Test Automation Engineer
Location: New York, NY
Type: Internship
About us: we are an accountancy practice with a people-first culture. Responsibilities: Champion quality across the development lifecycle; Integrate tests into ci pipelines and gate releases; Design and maintain automated test suites. Minimum 3 years of experience required. A relevant degree or certification is a plus. Salary range: ₹18–30 LPA. Plus pension, wellness allowance and team events. All qualified applicants will receive consideration without regard to race, religion, gender or age.",1
"Title: Infrastructure Engineer
Skills: Jenkins, Ansible, Linux
About the role: A cybersecurity software vendor seeks an experienced Infrastructure Engineer. Location: Hybrid — Bengaluru. Full-time. You will automate deployment, scaling and incident response. You will build and maintain CI/CD pipelines. You will improve system reliability, monitoring and alerting. You will manage Kubernetes clusters and cloud infrastructure as code. The ideal candidate brings 4 years of hands-on experience and thrives in a fast-paced environment. Compensation: £55,000–£75,000 depending on experience. Click apply to start your application. Immediate start available.",1
"Title: Junior Real Estate Agent
Skills: 
About the role: A national retail chain seeks an experienced Junior Real Estate Agent. Location: Pune. Full-time. You will guide clients through closing processes. You will negotiate offers between buyers and sellers. You will manage tenancies, renewals and inspections. You will list, market and show residential properties. Minimum 2 years of experience required. A relevant degree or certification is a plus. Salary range: £35,000–£50,000. Plus pension, wellness allowance and team events. We celebrate diversity and are committed to creating an inclusive environment for all employees. Click apply to start your application. Immediate start available.",0
"Title: Unemployment rate falls to a 8500-year low, government figures show
Skills: 
Unemployment rate falls to a 8500-year low, government figures show. Economists say hiring in the energy sector remains robust despite pressures in New York, NY.",0
"Social Worker (Hybrid). A boutique hotel group is hiring a Social Worker (Hybrid) based in Pune. You will maintain thorough, timely case notes. You will manage a caseload of clients with complex needs. You will advocate for clients and safeguard the vulnerable. You will conduct assessments and develop support plans. The ideal candidate brings 2 years of hands-on experience and thrives in a fast-paced environment. We offer competitive salary, health insurance and generous paid leave.",0
"Title: Senior Cybersecurity Analyst
Skills: Splunk, Incident Response, SIEM, OWASP, Python, Burp Suite, Threat Hunting, AWS
We are a fast-growing SaaS startup looking for a Senior Cybersecurity Analyst to join our growing team in New York, NY. You will run vulnerability assessments and penetration tests. You will harden cloud and on-prem infrastructure. You will monitor, triage and respond to security incidents. You will build detection rules and automate response playbooks. Minimum 4 years of experience required. A relevant degree or certification is a plus. In return we offer £35,000–£50,000, hybrid working and clear career progression. We celebrate diversity and are committed to creating an inclusive environment for all employees. To apply, submit your CV and a short cover letter.",1
"Apex Industries opens new healthcare campus in Bengaluru, promising to create 400 jobs over the next three years, local officials announced on Tuesday.",0
"Title: Senior Analytics Specialist
Skills: Python, Statistics, A/B testing, SQL, dbt, Tableau, Looker, Power BI, Time management
Join us! We're a global e-commerce platform and we need a talented Senior Analytics Specialist. This is a Full-time position (Delhi NCR). You will define and track KPIs across the business. You will write complex SQL against the data warehouse. You will turn messy data into clear, actionable analysis. You will present insights that drive product and marketing decisions. Minimum 2 years of experience required. A relevant degree or certification is a plus. Salary range: $110,000–$150,000. Plus pension, wellness allowance and team events. We are an equal opportunity employer and value diversity at our company. Click apply to start your application. Immediate start available.",1
"Title: Apex Industries announces plans to cut 3 jobs as part of a restructuring effort
Skills: 
Apex Industries announces plans to cut 3 jobs as part of a restructuring effort. The telecom company said the layoffs would affect teams across Remote, with analysts calling the move a response to slowing demand.",0
"Title: Investment Analyst
Skills: Risk assessment, PowerPoint, Forecasting, Financial modelling, Bloomberg, Communication
We are an independent school looking for a Investment Analyst to join our growing team in Bengaluru. Responsibilities: Support due diligence on transactions; Build financial models and run scenario analysis; Produce board packs and investor materials. The ideal candidate brings 5 years of hands-on experience and thrives in a fast-paced environment. We celebrate diversity and are committed to creating an inclusive environment for all employees. Click apply to start your application. Immediate start available.",0
"Title: Principal Firmware Engineer (Hybrid)
Skills: ARM, C, I2C, RTOS, Embedded Linux, Microcontrollers, Hardware debugging, C++, Python
Join us! We're a global e-commerce platform and we need a talented Principal Firmware Engineer (Hybrid). This is a Full-time position (Chennai). You will work alongside electrical engineers on new products. You will optimise for power consumption and real-time constraints. You will bring up new boards and debug with oscilloscopes and JTAG. Requirements: 5+ years in a similar role, strong communication skills, and a can-do attitude. In return we offer $110,000–$150,000, hybrid working and clear career progression. We celebrate diversity and are committed to creating an inclusive environment for all employees. To apply, submit your CV and a short cover letter.",1
"Title: Associate QA Engineer
Skills: 
Our client, a leading cloud infrastructure provider, has an immediate opening for a Associate QA Engineer in Singapore. Responsibilities: Design and maintain automated test suites; Reproduce, isolate and document defects clearly; Integrate tests into ci pipelines and gate releases. You have 5+ years of relevant experience. Compensation: $70,000–$95,000 depending on experience. Click apply to start your application. Immediate start available.",1
"Title: Database Administrator
Skills: SQL Server, Performance tuning, Replication, MySQL, PostgreSQL
Join us! We're an AI-driven analytics company and we need a talented Database Administrator. This is a Contract position (Berlin). Responsibilities: Troubleshoot slow queries and locking issues; Enforce data security and access policies; Design backup, recovery and high-availability strategies. You have 5+ years of relevant experience. We celebrate diversity and are committed to creating an inclusive environment for all employees. Click apply to start your application. Immediate start available.",1
"CRM Marketing Manager. Position: CRM Marketing Manager
Location: Delhi NCR
Type: Part-time
About us: we are a mobile gaming studio with a people-first culture. You will run email and paid campaigns for our software products. You will analyse funnel performance in Google Analytics dashboards. The ideal candidate brings 3 years of hands-on experience and thrives in a fast-paced environment. We are an equal opportunity employer and value diversity at our company. Click apply to start your application. Immediate start available.",0
"IT Project Coordinator. Join us! We're a cybersecurity software vendor and we need a talented IT Project Coordinator. This is a 6-month contract position (Austin, TX). Responsibilities: Train staff on business applications and new tools; Coordinate schedules, budgets and vendors for it projects; Track purchase orders for laptops and cloud subscriptions. The ideal candidate brings 7 years of hands-on experience and thrives in a fast-paced environment. Benefits include performance bonus, flexible hours and professional development budget. We celebrate diversity and are committed to creating an inclusive environment for all employees. Apply now — interviews are being scheduled on a rolling basis.",0
"Title: Junior Data Platform Engineer
Skills: SQL, Spark, Airflow, Snowflake, AWS, dbt, PostgreSQL
Join us! We're a property management agency and we need a talented Junior Data Platform Engineer. This is a Full-time position (Austin, TX). Responsibilities: Move terabytes of data reliably and cheaply; Model warehouse tables that analysts can trust; Partner with data scientists to productionise datasets. You have 2+ years of relevant experience. Salary range: £55,000–£75,000. Plus pension, wellness allowance and team events. All qualified applicants will receive consideration without regard to race, religion, gender or age. Click apply to start your application. Immediate start available.",1
"Title: Principal Forklift Operator
Skills: 
We are a property management agency looking for a Principal Forklift Operator to join our growing team in Pune. Responsibilities: Keep vehicles and equipment maintained and clean; Pick, pack and dispatch orders accurately. Minimum 7 years of experience required. A relevant degree or certification is a plus. We are an equal opportunity employer and value diversity at our company. Click apply to start your application. Immediate start available.",0
"The manufacturing job market in Austin, TX: our annual survey of 3 professionals reveals salary trends, remote-work preferences and the skills employers want most this year.",0
"Title: Network Administrator
Skills: Cisco, Firewalls, Routing, OSPF, Python, VPN, Switching, SD-WAN
About the role: A global e-commerce platform seeks an experienced Network Administrator. Location: Delhi NCR. Internship. You will design, deploy and maintain LAN, WAN and wireless networks. You will automate network configuration and audits. Requirements: 10+ years in a similar role, strong communication skills, and a can-do attitude. Compensation: ₹5–9 LPA depending on experience. We are an equal opportunity employer and value diversity at our company. To apply, submit your CV and a short cover letter.",1
"Trainee Radiographer - Remote. A construction and civil engineering contractor is hiring a Trainee Radiographer - Remote based in Singapore. You will assess patients and deliver evidence-based treatment. You will work within a multidisciplinary clinical team. Minimum 1 years of experience required. A relevant degree or certification is a plus. Salary range: ₹5–9 LPA. Plus pension, wellness allowance and team events. We celebrate diversity and are committed to creating an inclusive environment for all employees. To apply, submit your CV and a short cover letter.",0
"Title: Trainee Agile Coach (Hybrid)
Skills: A/B testing, Agile, Roadmapping, Stakeholder management, JIRA, Analytics
Join us! We're a healthtech software company and we need a talented Trainee Agile Coach (Hybrid). This is a Internship position (Hyderabad). Responsibilities: Own the product backlog and sprint planning for an engineering team; Translate customer problems into clear technical requirements; Facilitate agile ceremonies and remove delivery blockers; Define success metrics and analyse feature performance. Minimum 5 years of experience required. A relevant degree or certification is a plus. Click apply to start your application. Immediate start available.",1
"Title: Senior Smart Contract Engineer - Immediate Start
Skills: Rust, Ethereum, Security auditing, Smart contracts, Solidity, English
A leading cloud infrastructure provider is hiring a Senior Smart Contract Engineer - Immediate Start based in Remote. You will design, implement and audit smart contracts. You will research L2 scaling and new protocol designs. You will write thorough tests for contract edge cases. You will monitor deployed protocols and respond to incidents. Minimum 2 years of experience required. A relevant degree or certification is a plus. Apply now — interviews are being scheduled on a rolling basis.",1
"Title: Staff Software Engineer
Skills: Docker, JavaScript, AWS
About the role: A leading cloud infrastructure provider seeks an experienced Staff Software Engineer. Location: Manchester. Contract. Responsibilities: Contribute to architectural decisions and technical roadmaps; Debug production issues and improve observability. You have 7+ years of relevant experience. Compensation: $70,000–$95,000 depending on experience. We celebrate diversity and are committed to creating an inclusive environment for all employees.",1
"Title: Staff Hotel Manager (Hybrid)
Skills: 
We are a community non-profit looking for a Staff Hotel Manager (Hybrid) to join our growing team in Pune. Responsibilities: Manage bookings, budgets and supplier contracts; Resolve guest complaints quickly and graciously; Plan and execute flawless events and functions; Lead front-of-house teams through busy periods. Minimum 8 years of experience required. A relevant degree or certification is a plus. Benefits include performance bonus, flexible hours and professional development budget. We are an equal opportunity employer and value diversity at our company. Apply now — interviews are being scheduled on a rolling basis.",0
"Developers react to TechNova's latest framework release: the update brings faster builds, improved TypeScript support and breaking API changes that have divided the open-source community in Mumbai.",0
"Meridian Group announces plans to cut 8 jobs as part of a restructuring effort. The energy company said the layoffs would affect teams across Hyderabad, with analysts calling the move a response to slowing demand.",0
"Title: STAFF COPYWRITER
Skills: 
We are a busy law firm looking for a STAFF COPYWRITER to join our growing team in Toronto. Responsibilities: Research, write and edit compelling stories and copy; Adapt tone and style for different audiences; Manage media relationships and press coverage. Minimum 4 years of experience required. A relevant degree or certification is a plus. Apply now — interviews are being scheduled on a rolling basis.",0
"Title: Graduate UI Engineer
Skills: Jest, TypeScript, Angular, CSS, Tailwind, JavaScript
A cybersecurity software vendor is hiring a Graduate UI Engineer based in Chennai. Responsibilities: Collaborate closely with designers and backend engineers; Build responsive, accessible user interfaces. You have 7+ years of relevant experience. Benefits include performance bonus, flexible hours and professional development budget. All qualified applicants will receive consideration without regard to race, religion, gender or age. Apply now — interviews are being scheduled on a rolling basis.",1
"Title: Trainee Tech Talent Acquisition Partner
Skills: Boolean search, LinkedIn Recruiter
Position: Trainee Tech Talent Acquisition Partner
Location: Singapore
Type: Full-time
About us: we are a cybersecurity software vendor with a people-first culture. You will coordinate technical interviews and close offers. You will build talent pools for hard-to-fill engineering roles. You have 3+ years of relevant experience. Benefits include performance bonus, flexible hours and professional development budget. Click apply to start your application. Immediate start available.",0
"Title: JUNIOR PRODUCT OWNER
Skills: Agile, Roadmapping, User research, SQL
We are a venture-backed fintech scale-up looking for a JUNIOR PRODUCT OWNER to join our growing team in Hybrid — Bengaluru. You will define success metrics and analyse feature performance. You will translate customer problems into clear technical requirements. You will work daily with developers, designers and data scientists. Minimum 7 years of experience required. A relevant degree or certification is a plus. Benefits include performance bonus, flexible hours and professional development budget. We celebrate diversity and are committed to creating an inclusive environment for all employees. Click apply to start your application. Immediate start available.",1
"Title: Graduate Network Administrator (Hybrid)
Skills: Python, Firewalls, Cisco, OSPF
About the role: A mobile gaming studio seeks an experienced Graduate Network Administrator (Hybrid). Location: Delhi NCR. Full-time. Responsibilities: Automate network configuration and audits; Monitor network health and resolve outages fast; Implement network segmentation and access controls. The ideal candidate brings 3 years of hands-on experience and thrives in a fast-paced environment. We celebrate diversity and are committed to creating an inclusive environment for all employees.",1
"Title: Backend Engineer
Skills: Node.js, Python, REST API, Kafka, Docker
A leading cloud infrastructure provider is hiring a Backend Engineer based in London. Responsibilities: Integrate third-party services and internal microservices; Write clean, well-tested code and participate in code reviews; Own services end to end from design through production support. Minimum 5 years of experience required. A relevant degree or certification is a plus. Salary range: competitive. Plus pension, wellness allowance and team events. Click apply to start your application. Immediate start available.",1
"Title: Graduate English Teacher
Skills: 
Position: Graduate English Teacher
Location: Mumbai
Type: 6-month contract
About us: we are a regional hospital network with a people-first culture. You will create an inclusive, well-managed classroom. You will contribute to school events and extracurriculars. You will plan and deliver engaging lessons across the curriculum. You will assess student progress and provide feedback. The ideal candidate brings 1 years of hands-on experience and thrives in a fast-paced environment.",0
"Title: Staff Restaurant Manager
Skills: 
Our client, a manufacturing plant, has an immediate opening for a Staff Restaurant Manager in Bengaluru. Responsibilities: Manage bookings, budgets and supplier contracts; Deliver memorable guest experiences every shift; Resolve guest complaints quickly and graciously. You have 2+ years of relevant experience. All qualified applicants will receive consideration without regard to race, religion, gender or age.",0
"Title: Trainee Computer Vision Engineer
Skills: SQL, scikit-learn, Hugging Face, TensorFlow
Join us! We're a global e-commerce platform and we need a talented Trainee Computer Vision Engineer. This is a Part-time position (Chennai). You will communicate findings to product and leadership teams. You will design experiments and A/B tests to measure impact. You will train, evaluate and deploy machine learning models. You will productionise models with proper monitoring and retraining. Requirements: 4+ years in a similar role, strong communication skills, and a can-do attitude. In return we offer ₹8–15 LPA, hybrid working and clear career progression. To apply, submit your CV and a short cover letter.",1
"Title: Senior Network Engineer
Skills: OSPF, Cisco
Position: Senior Network Engineer
Location: Berlin
Type: Full-time
About us: we are a cybersecurity software vendor with a people-first culture. Responsibilities: Implement network segmentation and access controls; Monitor network health and resolve outages fast. You have 8+ years of relevant experience. Benefits include performance bonus, flexible hours and professional development budget. To apply, submit your CV and a short cover letter.",1
"Title: Principal Embedded Systems Developer
Skills: C, I2C, SPI, ARM
We are a mobile gaming studio looking for a Principal Embedded Systems Developer to join our growing team in Bengaluru. You will bring up new boards and debug with oscilloscopes and JTAG. You will optimise for power consumption and real-time constraints. You have 10+ years of relevant experience. Benefits include performance bonus, flexible hours and professional development budget. We are an equal opportunity employer and value diversity at our company. To apply, submit your CV and a short cover letter.",1
"Title: Principal Full Stack Developer
Skills: Python, Node.js, JavaScript, MongoDB, TypeScript, Teamwork
A leading cloud infrastructure provider is hiring a Principal Full Stack Developer based in Chennai. You will work in an agile team with two-week sprints. You will ship features across the entire stack, from database to UI. Requirements: 5+ years in a similar role, strong communication skills, and a can-do attitude. We celebrate diversity and are committed to creating an inclusive environment for all employees. Click apply to start your application. Immediate start available.",1
